 delta_p[0][1]  delta_p[0][2]  delta_p[0][3]  delta_p[0][4]  delta_p[1][0]  delta_p[1][2]  delta_p[2][0]  delta_p[2][1]  delta_p[3][0]  delta_p[3][4]  delta_p[4][0]  delta_p[4][3] 
 0.0014208572617171455  -0.0017128320298915867  0.0011917772379916869  -0.001437047928433799  -0.0014208572617171455  6.159639426073227E-6  0.0017128320298915867  -6.159639426073227E-6  -0.0011917772379916869  5.168755507156675E-6  0.001437047928433799  -5.168755507156675E-6 
 0.0014260723009904552  -0.001720319349782784  0.0011946454977049825  -0.0014414673476466078  -0.0014260723009904552  6.186537309105233E-6  0.001720319349782784  -6.186537309105233E-6  -0.0011946454977049825  5.184637728916641E-6  0.0014414673476466078  -5.184637728916641E-6 
 0.0014309636371869772  -0.0017270925656127645  0.0011973927973087939  -0.0014454710011335692  -0.0014309636371869772  6.210869234024585E-6  0.0017270925656127645  -6.210869234024585E-6  -0.0011973927973087939  5.199026190894074E-6  0.0014454710011335692  -5.199026190894074E-6 
 0.0014356780930917523  -0.0017336331743429412  0.0012001530284777573  -0.0014494757938479097  -0.0014356780930917523  6.234365429236277E-6  0.0017336331743429412  -6.234365429236277E-6  -0.0012001530284777573  5.213418006633219E-6  0.0014494757938479097  -5.213418006633219E-6 
 0.0014404311952205262  -0.0017402051323109902  0.0012031250518447223  -0.0014537249732740065  -0.0014404311952205262  6.25797410336304E-6  0.0017402051323109902  -6.25797410336304E-6  -0.0012031250518447223  5.228687996350345E-6  0.0014537249732740065  -5.228687996350345E-6 
 0.0014272993608983597  -0.0017251477035991059  0.001188370852887033  -0.0014365372109921282  -0.001429081734482196  6.203801039106338E-6  0.0017244497631665467  -6.203801039106338E-6  -0.0011901719741160832  5.166853839000396E-6  0.0014358363839477306  -5.166853839000396E-6 
 0.001394372720138648  -0.001687036102207884  0.0011536295782121897  -0.0013958919239343004  -0.001400022422128444  6.066051692954488E-6  0.0016848262526707458  -6.066051692954488E-6  -0.0011593329666794716  5.020666137056651E-6  0.001393674746736906  -5.020666137056651E-6 
 0.00134145826466181  -0.0016246128400254634  0.001098817763377724  -0.0013308435596854906  -0.001353375987815042  5.841429530306641E-6  0.0016199560740872698  -5.841429530306641E-6  -0.0011108380199118528  4.78659183045238E-6  0.0013261747169224236  -4.78659183045238E-6 
 0.0012670153309386478  -0.0015359668528276416  0.0010222899453822265  -0.0012393368703698115  -0.0012878087912078229  5.522416845593625E-6  0.0015278499815245539  -5.522416845593625E-6  -0.0010432457541327267  4.457235306176699E-6  0.0012312041296524967  -4.457235306176699E-6 
 0.0017621174398172457  -0.0021381859038562823  0.0015149423869047496  -0.0018383659072327418  -0.001779948361782857  7.68891312930009E-6  0.002097642245406206  -7.68891312930009E-6  -0.0015328999810435562  6.612102652070462E-6  0.001797765916279559  -6.612102652070462E-6 
 0.0016617679255190865  -0.002017988453410169  0.001417679874251121  -0.0017216304905502966  -0.001672037807388449  7.256613109518639E-6  0.0019946377861153053  -7.256613109518639E-6  -0.0014280154040164916  6.192056872578178E-6  0.0016982589713450125  -6.192056872578178E-6 
 0.0015711755701381946  -0.0019094735400102536  0.0013253228866574318  -0.0016108358675097634  -0.0015758491182396028  6.866219202095181E-6  0.0018988541579290086  -6.866219202095181E-6  -0.0013300237423266026  5.79192857230737E-6  0.0016002117419304795  -5.79192857230737E-6 
 0.001518834863205143  -0.0018473022668281658  0.0012713468362903768  -0.0015463712075813874  -0.0015200304241709262  6.642604112983008E-6  0.0018445873326555784  -6.642604112983008E-6  -0.0012725487856641848  5.560660596870548E-6  0.0015436561520800751  -5.560660596870548E-6 
 0.0015061045544157992  -0.0018332405561771736  0.0012573898039534015  -0.0015305514700685308  -0.0015061045544157992  6.59199414698719E-6  0.0018332405561771736  -6.59199414698719E-6  -0.0012573898039534015  5.503893802938364E-6  0.0015305514700685308  -5.503893802938364E-6 
 0.0015129016934061212  -0.001842282593020883  0.0012633550789047376  -0.0015383685212526643  -0.0015129016934061212  6.624656940346085E-6  0.001842282593020883  -6.624656940346085E-6  -0.0012633550789047376  5.532853919021363E-6  0.0015383685212526643  -5.532853919021363E-6 
 0.0015193323604449915  -0.0018508842931517222  0.0012688852613536028  -0.0015458353528998714  -0.0015193323604449915  6.655543280942311E-6  0.0018508842931517222  -6.655543280942311E-6  -0.0012688852613536028  5.55799070411922E-6  0.0015458353528998714  -5.55799070411922E-6 
 0.0015257439254376948  -0.0018594644501632729  0.0012745781528593625  -0.0015533926508481954  -0.0015257439254376948  6.686362088004216E-6  0.0018594644501632729  -6.686362088004216E-6  -0.0012745781528593625  5.585175586020341E-6  0.0015533926508481954  -5.585175586020341E-6 
 0.0015321629780835622  -0.0018680559743948777  0.0012803697347436582  -0.001561073320587525  -0.0015321629780835622  6.717221413765628E-6  0.0018680559743948777  -6.717221413765628E-6  -0.0012803697347436582  5.612803107624131E-6  0.001561073320587525  -5.612803107624131E-6 
 0.001535805349369923  -0.001871443719775101  0.0012836334240944325  -0.0015640644129746306  -0.001535805349369923  6.729396428539758E-6  0.001871443719775101  -6.729396428539758E-6  -0.0012836334240944325  5.625258154395851E-6  0.0015640644129746306  -5.625258154395851E-6 
 0.0015376021327142553  -0.0018725762544669067  0.0012850532884698396  -0.0015649145096574557  -0.0015376021327142553  6.733461713537281E-6  0.0018725762544669067  -6.733461713537281E-6  -0.0012850532884698396  5.628378247024557E-6  0.0015649145096574557  -5.628378247024557E-6 
 0.0015389038957707157  -0.001873101454371806  0.0012860724139187596  -0.0015653310450147728  -0.0015389038957707157  6.73534566075773E-6  0.001873101454371806  -6.73534566075773E-6  -0.0012860724139187596  5.629793349726242E-6  0.0015653310450147728  -5.629793349726242E-6 
 0.0015398455348929474  -0.0018731847398534285  0.001286883858469423  -0.00156531289124473  -0.0015398455348929474  6.735642408273179E-6  0.0018731847398534285  -6.735642408273179E-6  -0.001286883858469423  5.629662879869102E-6  0.00156531289124473  -5.629662879869102E-6 
 0.0015379564102531162  -0.0018681778472249277  0.0012850070655616719  -0.001560753962905892  -0.0015379564102531162  6.717652922816342E-6  0.0018681778472249277  -6.717652922816342E-6  -0.0012850070655616719  5.613278901250851E-6  0.001560753962905892  -5.613278901250851E-6 
 0.0015341402184212427  -0.0018608454547504039  0.0012813453553235377  -0.0015540419172879183  -0.0015341402184212427  6.691311874362782E-6  0.0018608454547504039  -6.691311874362782E-6  -0.0012813453553235377  5.589158433849661E-6  0.0015540419172879183  -5.589158433849661E-6 
 0.0015296511421567516  -0.0018527169387461129  0.0012771588379649756  -0.0015467123556334172  -0.0015296511421567516  6.662111211142019E-6  0.0018527169387461129  -6.662111211142019E-6  -0.0012771588379649756  5.562819026749821E-6  0.0015467123556334172  -5.562819026749821E-6 
 0.0015246335323269022  -0.0018439705524286865  0.001272575800058462  -0.0015389232440696787  -0.0015246335323269022  6.63069111084269E-6  0.0018439705524286865  -6.63069111084269E-6  -0.001272575800058462  5.5348282188560916E-6  0.0015389232440696787  -5.5348282188560916E-6 
 0.001603896499442925  -0.0019349678598672426  0.0013514723961804975  -0.0016302186515417816  -0.001603896499442925  6.957499088855457E-6  0.0019349678598672426  -6.957499088855457E-6  -0.0013514723961804975  5.862832566094767E-6  0.0016302186515417816  -5.862832566094767E-6 
 0.0017544294232259006  -0.0021113956890026486  0.0014955776239560237  -0.0017996093655199275  -0.0017544294232259006  7.591014188790268E-6  0.0021113956890026486  -7.591014188790268E-6  -0.0014955776239560237  6.471332270052699E-6  0.0017996093655199275  -6.471332270052699E-6 
 0.0019392157725057757  -0.00232815554480581  0.0016681259478161792  -0.00200235704807028  -0.0019392157725057757  8.369235612093462E-6  0.00232815554480581  -8.369235612093462E-6  -0.0016681259478161792  7.19948745597776E-6  0.00200235704807028  -7.19948745597776E-6 
 0.0021252795816337766  -0.00254544067860607  0.0018374972368491171  -0.002200353341535788  -0.002137816300912476  9.148883876264335E-6  0.002532801677457286  -9.148883876264335E-6  -0.0018500529117773112  7.910267143529381E-6  0.002187829465853497  -7.910267143529381E-6 
 0.002383731589279847  -0.0028473316180956942  0.0020750825614328505  -0.0024781322929214866  -0.0024002743529258908  1.0231865527288164E-5  0.0028302210750652534  -1.0231865527288164E-5  -0.002091646024851457  8.907236590971479E-6  0.002461224660407879  -8.907236590971479E-6 
 0.002687958627866749  -0.00320224817018655  0.0023522846861538937  -0.0028016793966685327  -0.0027074157949336097  1.1504577567933438E-5  0.0031813381108385386  -1.1504577567933438E-5  -0.002371759328269718  1.006800133040997E-5  0.002781100544467563  -1.006800133040997E-5 
 0.0030112627322935737  -0.0035780242589815714  0.00264339433118721  -0.003140067448271111  -0.003031840977417488  1.2851385889689482E-5  0.0035545769353397816  -1.2851385889689482E-5  -0.0026639803481600666  1.128145142104131E-5  0.003117130507959587  -1.128145142104131E-5 
 0.002759853406733015  -0.0032707712962682933  0.0023559394396244215  -0.002791231309359432  -0.002780396633571769  1.1744745325614758E-5  0.0032572331533415877  -1.1744745325614758E-5  -0.002376471870121577  1.0025843536709544E-5  0.002778114105964846  -1.0025843536709544E-5 
 0.002915130181325054  -0.0034456806675144946  0.002473031885656951  -0.0029221266471779472  -0.0029299701759946117  1.237025100309097E-5  0.003433885504126266  -1.237025100309097E-5  -0.0024878348668977424  1.0494109787373418E-5  0.002910893059549835  -1.0494109787373418E-5 
 0.003008634589992454  -0.003546704005238155  0.0025321949136696276  -0.0029839442150176865  -0.003014704409498137  1.2730757482870558E-5  0.0035380355354277526  -1.2730757482870558E-5  -0.002538191186076233  1.0714551450519139E-5  0.0029760010941402015  -1.0714551450519139E-5 
 0.0030626313782349257  -0.003600666235900718  0.002555019170429773  -0.0030026674261023345  -0.0030564761147857666  1.2922521381852903E-5  0.003596680814148101  -1.2922521381852903E-5  -0.0025487433516531155  1.0780415252042985E-5  0.002999594724158783  -1.0780415252042985E-5 
 5.371756559391372E-4  -6.298435187623852E-4  2.5261407188281737E-7  -2.960645986149757E-7  -5.174331212103311E-4  2.2600784532755824E-6  6.265254061368353E-4  -2.2600784532755824E-6  1.9649297087198647E-5  1.06122399756714E-9  -4.547740786620125E-6  -1.06122399756714E-9 
 7.185953435460135E-4  -8.410592076302237E-4  1.6600003866074076E-4  -1.9420131843617128E-4  -6.897923903110836E-4  3.017714224284873E-6  8.314531716990814E-4  -3.017714224284873E-6  -1.369736432081936E-4  6.969267616341313E-7  1.8298213215928172E-4  -6.969267616341313E-7 
 8.395169878809838E-4  -9.808064539136296E-4  2.645442822029054E-4  -3.08918050151874E-4  -8.017302036975593E-4  3.5188318996404178E-6  9.648103710944156E-4  -3.5188318996404178E-6  -2.264937496931907E-4  1.108680550032659E-6  2.912216393298195E-4  -1.108680550032659E-6 
 9.323510125867074E-4  -0.0010872699095543226  3.3788216964580897E-4  -3.938260971665386E-4  -8.856147833640193E-4  3.900545248569642E-6  0.0010648354103288682  -3.900545248569642E-6  -2.9084195024609016E-4  1.4133923968984163E-6  3.696118077414212E-4  -1.4133923968984163E-6 
 0.004813853857054795  -0.005603355903225804  0.004203462203435038  -0.004890291539069835  -0.0047580326671372575  2.01009471219038E-5  0.00564279244483501  -2.01009471219038E-5  -0.004147295380590776  1.755038431383582E-5  0.0049322552167012645  -1.755038431383582E-5 
 0.004734572251027913  -0.005505690374924654  0.004093090970229696  -0.004757145757011472  -0.004679764096195527  1.975175068125168E-5  0.00554587410023899  -1.975175068125168E-5  -0.004037981134288771  1.7072417662689077E-5  0.004799718491966587  -1.7072417662689077E-5 
 0.0046740216485439134  -0.005429859343458077  0.004020645185178751  -0.004668216784807555  -0.0046205986816474365  1.9480576536778926E-5  0.005470240488705258  -1.9480576536778926E-5  -0.003966921709221083  1.67540012370182E-5  0.0047108260083916775  -1.67540012370182E-5 
 0.004589444693611  -0.005326198851609121  0.003928453781369967  -0.004556494627195207  -0.004537887658408124  1.9109870120104233E-5  0.005366250729771593  -1.9109870120104233E-5  -0.003876599451615448  1.6353917871470003E-5  0.004598602976244592  -1.6353917871470003E-5 
 0.004493180712334066  -0.005209129297842452  0.0038274923593206722  -0.004434784234405242  -0.00446089750891332  1.8691276121529654E-5  0.005235164092646016  -1.8691276121529654E-5  -0.003795018519397786  1.592061181554527E-5  0.004462067191028041  -1.592061181554527E-5 
 0.004355662407405703  -0.005049923599123929  0.003688005089230728  -0.004273517901097534  -0.0043287787125692034  1.812197265849136E-5  0.005071728043400725  -1.812197265849136E-5  -0.0036609477691342818  1.5345097594376966E-5  0.004296387395996248  -1.5345097594376966E-5 
 0.004199828686481055  -0.004869381677135465  0.0035333488627173892  -0.004094196046281695  -0.004177816158069447  1.747587842970688E-5  0.0048873583049307  -1.747587842970688E-5  -0.0035111811519215053  1.4701026074703805E-5  0.00411306364797781  -1.4701026074703805E-5 
 0.004039867968796074  -0.004684057866988667  0.0033766900586726933  -0.0039127630173965144  -0.004022207174646297  1.6812703520940886E-5  0.00469858454428973  -1.6812703520940886E-5  -0.0033588935817334686  1.4051140936999218E-5  0.003928018660616317  -1.4051140936999218E-5 
 0.0037797919711550776  -0.00438265867982679  0.0031210571816870925  -0.0036166490748001934  -0.0037591372564911296  1.5732658759759488E-5  0.004396911418051985  -1.5732658759759488E-5  -0.0031002299728726257  1.2989185265155356E-5  0.0036316255055908186  -1.2989185265155356E-5 
 0.0036606097870226506  -0.004247476637274872  0.0030068929157778257  -0.003486854249103999  -0.0036456491183649575  1.5248943920909142E-5  0.004257753749591586  -1.5248943920909142E-5  -0.0029917906270355843  1.2522487352839562E-5  0.003497690374373974  -1.2522487352839562E-5 
 0.0035510808971537244  -0.004123342736651381  0.0029019114561492643  -0.003367525186547482  -0.00354071570891179  1.4804670449564128E-5  0.004130420892089148  -1.4804670449564128E-5  -0.002891435458806768  1.209467133378439E-5  0.0033750176908569074  -1.209467133378439E-5 
 0.0034543738232777343  -0.004013974972462364  0.002809197111304229  -0.0032622347469271062  -0.0034476112106034407  1.4413183368588989E-5  0.004018556562378706  -1.4413183368588989E-5  -0.002802352911999151  1.1719460431436346E-5  0.0032671067619673977  -1.1719460431436346E-5 
 0.003115717383906258  -0.0036231474563983568  0.0024734786580751233  -0.002874550067431869  -0.0031115828816368207  1.3010709505323348E-5  0.00362077387180193  -1.3010709505323348E-5  -0.002469287829313771  1.0325663055255063E-5  0.0028720122759864353  -1.0325663055255063E-5 
 0.0031674116900255456  -0.003688510253024191  0.0025274310965670566  -0.0029413559436619607  -0.003165377592051044  1.3246094923147211E-5  0.0036873809527371293  -1.3246094923147211E-5  -0.0025253636335662577  1.0567935603944534E-5  0.0029401332316751905  -1.0567935603944534E-5 
 0.0031954085095371454  -0.0037264387104052332  0.0025559063955284955  -0.002978729435383798  -0.0031946340231456816  1.3382866530520232E-5  0.0037260288003047037  -1.3382866530520232E-5  -0.0025551164167438856  1.0702665250050813E-5  0.0029782775220752455  -1.0702665250050813E-5 
 0.0032005892164761462  -0.0037378393212854633  0.0025607635369482296  -0.0029886522604698484  -0.003200427931311367  1.342425522210533E-5  0.003737759950670494  -1.342425522210533E-5  -0.002560598224008004  1.0738681197608457E-5  0.002988562265969108  -1.0738681197608457E-5 
 0.003182056141810108  -0.003721544202420546  0.0025413080762604068  -0.0029701927636409664  -0.003182056141810108  1.3366063846831366E-5  0.003721544202420546  -1.3366063846831366E-5  -0.0025413080762604068  1.0672629670693823E-5  0.0029701927636409664  -1.0672629670693823E-5 
 0.003155772131297141  -0.0036964322994457177  0.0025135215952332146  -0.0029422623229322653  -0.003155772131297141  1.3275740052165474E-5  0.0036964322994457177  -1.3275740052165474E-5  -0.0025135215952332146  1.057092565304174E-5  0.0029422623229322653  -1.057092565304174E-5 
 0.003138328779602517  -0.003681600143025321  0.0024943015911986777  -0.002924184762605364  -0.003138328779602517  1.3222603477913708E-5  0.003681600143025321  -1.3222603477913708E-5  -0.0024943015911986777  1.0506293591561189E-5  0.002924184762605364  -1.0506293591561189E-5 
 0.0031294417985563427  -0.003676769871219676  0.0024833346355990216  -0.002915742878727201  -0.0031294417985563427  1.3205309056019132E-5  0.003676769871219676  -1.3205309056019132E-5  -0.0024833346355990216  1.0476155168248624E-5  0.002915742878727201  -1.0476155168248624E-5 
 0.003128824952142395  -0.003681650850193563  0.002480359785067776  -0.0029166734442185316  -0.003128824952142395  1.322281650928403E-5  0.003681650850193563  -1.322281650928403E-5  -0.002480359785067776  1.0479578477884388E-5  0.0029166734442185316  -1.0479578477884388E-5 
