Medium
Eta	BHP	Gamma	Zone 1		Zone 2		Zone 3		Zone 4		
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1440683.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1440683.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1445919.63	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1451155.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1456390.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1461625.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1466859.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1472093.21	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1477326.96	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1482560.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1487793.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1493026.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1498259.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1503491.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1508722.86	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1513954.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1519185.87	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1524242.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1529478.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1534712.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1539947.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1545180.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1550414.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1555647.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1560880.65	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1566113.59	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1571346.32	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1576578.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1581811.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1587043.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1592274.91	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1597506.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1602738.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1607796.35	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1613030.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1618264.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1623496.83	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1628728.68	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1633959.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1639190.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1644421.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1649650.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1654880.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1660109.91	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1665339.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1670567.85	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1675796.60	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1681025.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1686254.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1691309.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1691309.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
